"IDART","DEF","PMPA","CODE","NOTA","CCOMPT_ACH","COMPO","IDRAY","IDFAM","IDSSFAM","DERPRIX","CCOMPT_VENT","FRAIS","TYP_FRAIS","Q_MINI","Q_MAXI","Q_APPRO","IMAGE","PESE","FIN_BONUS","DEBUT_BONUS","COCCIBONUS","FIN_RBT","DEBUT_RBT","NUM_PROMO","PA_PROMO","FIN_PROMO","DEBUT_PROMO","PREPARATION","IDCODE_TVA","PRIX_TTC","PRIX_PROMO","NO_PROMO","REMISE_IMMEDIATE","NO_SOLDE","NO_COM_VEND","NO_REMISE","PTS_FIDEL","COMP_DEF","GES_STOCK","ID_FAB","SOMMEIL","IDCOULEUR","IDTAILLE","IDMODELE","GES_NO_SERIE","OCCAS","WEB","MODIF","IDCODE_TVA_ACH","ABANDON","PSTVA2","IDCode_TVA2","OEUVRE_ART","POIDS","ACHETE","GRATUIT","PRESTATION","ECOTAX","NO_COM_PREST","IDSAISON","COM_PREPA","PRN_PREPA","Abonnement","N_Unite","DUREE_VALIDITE","DUREE_GARANTIE","LOCATION","DLV","TEMPS_PREPA","MAJ","DUREE_ABON","NO_IMPRIM","CREATION","VAL_PRESTATION","IDCOnsigne","IDART_COUPON","COUPON","NO_COM_REP","Billet","N_TALON","TIMBRE","N_TalonFixe","NO_FIDEL","MAJ_WEB","MAJ_TRSFT","VENTE_BLOQUE","IDAUX","PressingVente","Colisage","Coef_Com","PRixNulAutorise","PrixNegatif","CondVente","Unite","Volume","DegreAlcool","IDCATEGORIE_ALCOOL","Premix","BaseHT","Consigne","Tare","CUMP","SOLDE_OLD","ID_BEBAT1","ID_BEBAT2","ID_RECUPEL","Caution","BA","CCVENTE_CEE","CCVENTE_HORS_CEE","CCVENTE_EXO","Q_HAXE","PREPA_CARACT_SP","CREDIT_TEMPS","IDBAR_ECO","CAT_SOLDES","IDReM_ART","CCACHAT_CEE","CCACHAT_HORS_CEE","CCACHAT_EXO","CODE_NC","PVC","COLORIS","NEGOCE","OPTIONS","ArticlePropre","REmisePromo"
"375","PALETS BRETONS CARAMEL NOISETTE 400 GR","3.4","","","","0","2","7","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.800000000000001","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60159722222","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.34","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"376","QUATRE QUART FRAMBOISE CHOCOLAT BLANC 420 GR","3.4","","","","0","2","7","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.800000000000001","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42920.44715277778","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.34","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"377","MUFFINS A LA MYRTILLE 400 GR","3.4","","","","0","2","7","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.800000000000001","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.601875","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.34","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"378","SABLES AU CHOCOLAT NOIR ET FLEUR DE SEL","3.4","","","","0","2","7","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.800000000000001","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60195601852","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.34","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"379","SPECULOOS SABLES","3.4","","","","0","2","7","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.800000000000001","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60216435185","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.34","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"380","CRUMBLE GOURMAND 180 GR","2.5","","","","0","2","7","16","2.5","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","6.3","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60224537037","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.97","0","0","2.5","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"381","CACAO PRESTIGE GUIMAUVE SUCRE OR 100 GR","2.65","","","","0","2","6","29","2.65","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","6.3","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60233796296","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.97","0","0","2.65","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"382","CACAO VERSION ORIGINALE 100 GR","2.65","","","","0","2","6","29","2.65","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","6.3","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60241898148","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.97","0","0","2.65","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"383","COCKTAIL BROCHETTE PIRATE 170 GR","3.4","","","","0","2","12","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42920.44715277778","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.44","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"384","COCKTAIL BROCHETTE PRINCESSE 170 GR","3.4","","","","0","2","12","16","3.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","4","8.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","4","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42920.44715277778","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.44","0","0","3.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"385","ROSES DE SAVON DANS UN PANIER","2.25","","","","0","1","1","2","2.25","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","5.63","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60274305556","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","","","0","0","0","0","0","0","0","2.25","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"386","BOUCHON FORME CHAUSSURE BLACK","2.63","","","","0","1","12","2","2.63","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.58","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.6028125","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","","","0","0","0","0","0","0","0","2.63","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"387","PORTE BOUTEILLE CHAINE","8.720000000000001","","","","0","1","12","2","8.720000000000001","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","21.8","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42951.45042824074","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","18.17","0","0","8.720000000000001","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"388","PORTE BOUTEILLE LASSO","6.72","","","","0","1","12","2","6.72","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","16.8","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60302083333","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","","","0","0","0","0","0","0","0","6.72","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"389","DECAPSULEUR PANTOUFLE","3.16","","","","0","1","12","2","3.16","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","4.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60311342592","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","4.08","0","0","3.16","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"390","CUILLERES A CAFE EN HAUTS TALONS","3.92","","","","0","1","7","2","3.92","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.4","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42869.45016203704","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.33","0","0","3.92","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"391","VERRE DE BIERE ICE 400 ML","3.39","","","","0","1","12","2","3.39","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","8.48","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42869.45017361111","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","","","0","0","0","0","0","0","0","3.39","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"392","COUPE EMOTIONNELLE CŒUR","3.83","","","","0","1","6","2","3.83","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60326388889","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.75","0","0","3.83","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"393","TASSE COEURS MAGIQUES COEUR","3.66","","","","0","1","6","2","3.66","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60333333333","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.75","0","0","3.66","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"394","TASSE DE MUSIQUE GUITARE","6.4","","","","0","1","7","2","6.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","11.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60341435186","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","9.92","0","0","6.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"395","BOCAL NENUPHAR POUR CURE DENTS","3.38","","","","0","1","12","2","3.38","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","8.449999999999999","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42869.45016203704","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","","","0","0","0","0","0","0","0","3.38","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"396","DESSOUS DE VERRE DISQUETTE 6 PCS.","5.78","","","","0","1","12","2","5.78","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","13.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42869.45016203704","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","11.58","0","0","5.78","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"397","TASSE RETRO CLES","2.84","","","","0","1","6","2","2.84","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.5","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60592592593","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.42","0","0","2.84","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"398","TASSE RETRO VOYAGE","2.84","","","","0","1","6","2","2.84","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.5","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.6059837963","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.42","0","0","2.84","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"399","DECAPSULEUR GUITARE","1.61","","","","0","1","12","2","1.61","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","4.1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42951.45105324074","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","3.42","0","0","1.61","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"400","TASSE DE MUSIQUE BLACK GUITARE","6.4","","","","0","1","6","2","6.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","11.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60611111111","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","9.92","0","0","6.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"401","TASSE DE MUSIQUE CLEF DE SOL","6.4","","","","0","1","6","2","6.4","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","11.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60618055556","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","9.92","0","0","6.4","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"402","DECAPSULEUR VELO","2.15","","","","0","1","12","2","2.15","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","3.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60625","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","3.25","0","0","2.15","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"403","TASSE EN PORCELAINE RETRO ARBRE","3.11","","","","0","1","6","2","3.11","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60633101852","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.75","0","0","3.11","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"404","TASSE EN PORCELAINE RETRO LAIT DE VACHE","2.88","","","","0","1","6","2","2.88","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60638888889","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.75","0","0","2.88","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"405","DECAPSULEUR MURAL RETRO","2.52","","","","0","1","12","2","2.52","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","4.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42869.45016203704","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","4.08","0","0","2.52","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"406","MUG EMOTIONNEL NOIR","3.6","","","","0","1","6","2","3.6","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.5","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60644675926","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.42","0","0","3.6","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"407","LE FOOTBALL PINTE","3.34","","","","0","1","12","2","3.34","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","6.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.6065162037","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","5.75","0","0","3.34","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"408","DESSOUS DE VERRE ARDOISE 4 PCES.","3.66","","","","0","1","12","2","3.66","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","8.800000000000001","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60763888889","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","7.33","0","0","3.66","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
"409","BOUGEOIR BLANC EN CERAMIQUE AVEC LED","0.89","","","","0","1","1","1","0.89","","0","1","0","0","0","","0","","","0","","","","0","","","0","1","3.9","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42888.60780092593","0A0","0","42867","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","3.25","0","0","0.89","0","0","0","0","0","0","","","","0","0","0","0","0","0","","","","","0","0","0","0","0","0"
